gene	count
ENSG00000140368	8
ENSG00000140374	116
ENSG00000140379	3
ENSG00000140382	30
ENSG00000140386	530
ENSG00000140391	708
ENSG00000140395	99
ENSG00000140396	90
ENSG00000140398	81
ENSG00000140400	54
ENSG00000140403	108
ENSG00000140406	86
ENSG00000140416	168
ENSG00000140443	229
ENSG00000140450	86
ENSG00000140451	18
ENSG00000140455	53
ENSG00000140459	0
ENSG00000140463	55
ENSG00000140464	90
ENSG00000140465	5
ENSG00000140470	33
ENSG00000140471	9
ENSG00000140474	197
ENSG00000140478	0
ENSG00000140479	28
ENSG00000140481	0
ENSG00000140488	0
ENSG00000140497	140
ENSG00000140505	0
ENSG00000140506	0
ENSG00000140511	18
ENSG00000140519	30
ENSG00000140521	37
ENSG00000140522	64
ENSG00000140525	20
ENSG00000140526	292
ENSG00000140527	19
ENSG00000140534	3
ENSG00000140538	578
ENSG00000140543	11
ENSG00000140545	476
ENSG00000140548	204
ENSG00000140553	104
ENSG00000140557	1
ENSG00000140563	2
ENSG00000140564	256
ENSG00000140575	115
ENSG00000140577	110
ENSG00000140598	17
ENSG00000140600	85
ENSG00000140612	78
ENSG00000140623	0
ENSG00000140632	278
ENSG00000140650	6
ENSG00000140675	1
ENSG00000140678	15
ENSG00000140682	32
ENSG00000140688	26
ENSG00000140691	98
ENSG00000140694	0
ENSG00000140718	165
ENSG00000140740	0
ENSG00000140743	0
ENSG00000140749	0
ENSG00000140750	0
ENSG00000140795	4
ENSG00000140798	4
ENSG00000140807	125
ENSG00000140829	94
ENSG00000140830	32
ENSG00000140832	15
ENSG00000140835	0
ENSG00000140836	260
ENSG00000140839	2
ENSG00000140848	162
ENSG00000140853	36
ENSG00000140854	73
ENSG00000140859	157
ENSG00000140873	3
ENSG00000140876	1
ENSG00000140905	35
ENSG00000140931	35
ENSG00000140932	2
ENSG00000140937	90
ENSG00000140939	122
ENSG00000140941	327
ENSG00000140943	159
ENSG00000140945	31
ENSG00000140948	135
ENSG00000140950	58
ENSG00000140955	5
ENSG00000140961	25
ENSG00000140968	17
ENSG00000140983	152
ENSG00000140986	1
ENSG00000140987	39
ENSG00000140988	364
ENSG00000140990	187
ENSG00000140992	132
ENSG00000140993	6
ENSG00000140995	182
ENSG00000141002	546
ENSG00000141012	54
ENSG00000141013	87
ENSG00000141026	130
ENSG00000141027	947
ENSG00000141028	0
ENSG00000141030	35
ENSG00000141034	46
ENSG00000141040	36
ENSG00000141052	10
ENSG00000141068	42
ENSG00000141076	10
ENSG00000141084	50
ENSG00000141086	0
ENSG00000141096	1
ENSG00000141098	139
ENSG00000141101	26
ENSG00000141127	56
ENSG00000141161	2
ENSG00000141179	35
ENSG00000141194	0
ENSG00000141198	17
ENSG00000141200	1
ENSG00000141219	51
ENSG00000141232	164
ENSG00000141252	1
ENSG00000141255	0
ENSG00000141258	743
ENSG00000141279	353
ENSG00000141293	6
ENSG00000141294	2
ENSG00000141295	68
ENSG00000141298	49
ENSG00000141314	72
ENSG00000141316	1
ENSG00000141337	24
ENSG00000141338	23
ENSG00000141349	254
ENSG00000141367	331
ENSG00000141371	0
ENSG00000141376	74
ENSG00000141378	18
ENSG00000141380	186
ENSG00000141384	29
ENSG00000141385	51
ENSG00000141391	24
ENSG00000141401	54
ENSG00000141404	114
ENSG00000141424	75
ENSG00000141425	205
ENSG00000141428	8
ENSG00000141429	108
ENSG00000141431	42
ENSG00000141433	30
ENSG00000141434	4
ENSG00000141437	0
ENSG00000141441	118
ENSG00000141446	123
ENSG00000141447	365
ENSG00000141448	6
ENSG00000141449	8
ENSG00000141452	23
ENSG00000141456	409
ENSG00000141458	32
ENSG00000141469	308
ENSG00000141480	160
ENSG00000141485	72
ENSG00000141497	4
ENSG00000141499	7
ENSG00000141503	334
ENSG00000141504	115
ENSG00000141505	21
ENSG00000141506	2
ENSG00000141510	73
ENSG00000141519	24
ENSG00000141522	219
ENSG00000141524	53
ENSG00000141526	22
ENSG00000141527	3
ENSG00000141540	64
ENSG00000141542	282
ENSG00000141543	22
ENSG00000141551	431
ENSG00000141552	163
ENSG00000141556	21
ENSG00000141560	124
ENSG00000141562	101
ENSG00000141564	180
ENSG00000141568	97
ENSG00000141569	76
ENSG00000141570	8
ENSG00000141574	6
ENSG00000141576	282
ENSG00000141577	47
ENSG00000141579	5
ENSG00000141580	302
ENSG00000141582	85
ENSG00000141622	162
ENSG00000141627	167
ENSG00000141639	531
ENSG00000141642	5
ENSG00000141644	119
ENSG00000141646	137
ENSG00000141655	1
ENSG00000141664	61
ENSG00000141665	6
ENSG00000141668	46
ENSG00000141682	5
ENSG00000141696	124
ENSG00000141698	154
ENSG00000141699	149
ENSG00000141736	92
ENSG00000141738	5
ENSG00000141741	101
ENSG00000141744	45
ENSG00000141748	1
ENSG00000141750	369
ENSG00000141753	163
ENSG00000141756	138
ENSG00000141759	175
ENSG00000141837	1364
ENSG00000141854	0
ENSG00000141858	0
ENSG00000141867	1005
ENSG00000141873	90
ENSG00000141905	2001
ENSG00000141933	111
ENSG00000141934	24
ENSG00000141946	0
ENSG00000141956	14
ENSG00000141959	527
ENSG00000141965	111
ENSG00000141968	4
ENSG00000141971	85
ENSG00000141977	0
ENSG00000141979	0
ENSG00000141985	381
ENSG00000141994	26
ENSG00000142002	190
ENSG00000142025	0
ENSG00000142039	122
ENSG00000142046	52
ENSG00000142065	102
ENSG00000142082	129
ENSG00000142089	405
ENSG00000142102	31
ENSG00000142149	17
ENSG00000142156	274
ENSG00000142163	0
ENSG00000142166	173
ENSG00000142168	460
ENSG00000142173	99
ENSG00000142178	4
ENSG00000142182	0
ENSG00000142185	57
ENSG00000142186	112
ENSG00000142188	0
ENSG00000142192	1136
ENSG00000142197	62
ENSG00000142207	47
ENSG00000142208	278
ENSG00000142224	0
ENSG00000142227	46
ENSG00000142230	160
ENSG00000142233	26
ENSG00000142235	569
ENSG00000142252	4
ENSG00000142273	1
ENSG00000142279	117
ENSG00000142303	200
ENSG00000142319	0
ENSG00000142327	197
ENSG00000142330	93
ENSG00000142347	53
ENSG00000142396	7
ENSG00000142405	2
ENSG00000142408	1288
ENSG00000142409	137
ENSG00000142444	111
ENSG00000142449	9
ENSG00000142453	48
ENSG00000142459	406
ENSG00000142484	0
ENSG00000142494	13
ENSG00000142507	79
ENSG00000142511	0
ENSG00000142512	4
ENSG00000142513	3
ENSG00000142515	2
ENSG00000142528	10
ENSG00000142530	11
ENSG00000142534	956
ENSG00000142538	0
ENSG00000142539	0
ENSG00000142541	377
ENSG00000142544	15
ENSG00000142546	115
ENSG00000142549	88
ENSG00000142552	28
ENSG00000142556	23
ENSG00000142583	25
ENSG00000142599	612
ENSG00000142606	0
ENSG00000142609	12
ENSG00000142611	171
ENSG00000142615	0
ENSG00000142619	0
ENSG00000142621	13
ENSG00000142623	0
ENSG00000142627	31
ENSG00000142632	1
ENSG00000142634	240
ENSG00000142655	97
ENSG00000142657	93
ENSG00000142661	0
ENSG00000142669	229
ENSG00000142675	14
ENSG00000142676	617
ENSG00000142677	0
ENSG00000142684	0
ENSG00000142686	83
ENSG00000142687	429
ENSG00000142694	0
ENSG00000142698	0
ENSG00000142700	2
ENSG00000142731	3
ENSG00000142733	38
ENSG00000142748	2
ENSG00000142751	101
ENSG00000142765	9
ENSG00000142784	272
ENSG00000142789	1
ENSG00000142794	9
ENSG00000142798	15
ENSG00000142856	13
ENSG00000142864	394
ENSG00000142867	21
ENSG00000142871	138
ENSG00000142875	277
ENSG00000142892	40
ENSG00000142910	127
ENSG00000142920	84
ENSG00000142937	791
ENSG00000142945	5
ENSG00000142949	911
ENSG00000142959	3
ENSG00000142961	61
ENSG00000142973	0
ENSG00000143001	0
ENSG00000143006	0
ENSG00000143013	1403
ENSG00000143028	19
ENSG00000143032	0
ENSG00000143033	120
ENSG00000143036	17
ENSG00000143061	6
ENSG00000143067	18
ENSG00000143079	93
ENSG00000143093	78
ENSG00000143105	0
ENSG00000143106	44
ENSG00000143107	0
ENSG00000143110	11
ENSG00000143119	13
ENSG00000143125	0
ENSG00000143126	306
ENSG00000143127	25
ENSG00000143147	96
ENSG00000143149	319
ENSG00000143153	291
ENSG00000143155	65
ENSG00000143156	167
ENSG00000143157	188
ENSG00000143158	95
ENSG00000143162	69
ENSG00000143164	117
ENSG00000143167	1
ENSG00000143171	76
ENSG00000143178	7
ENSG00000143179	38
ENSG00000143183	133
ENSG00000143184	0
ENSG00000143185	0
ENSG00000143190	374
ENSG00000143194	2
ENSG00000143195	146
ENSG00000143196	0
ENSG00000143198	165
ENSG00000143199	3
ENSG00000143207	25
ENSG00000143217	0
ENSG00000143222	213
ENSG00000143224	24
ENSG00000143226	7
ENSG00000143228	4
ENSG00000143248	835
ENSG00000143252	97
ENSG00000143256	150
ENSG00000143257	10
ENSG00000143258	51
ENSG00000143278	0
ENSG00000143294	114
ENSG00000143297	0
ENSG00000143303	40
ENSG00000143314	58
ENSG00000143315	82
ENSG00000143318	11
ENSG00000143319	152
ENSG00000143320	7
ENSG00000143321	606
ENSG00000143322	172
ENSG00000143324	89
ENSG00000143333	45
ENSG00000143337	138
ENSG00000143340	4
ENSG00000143341	6
ENSG00000143344	184
ENSG00000143353	41
ENSG00000143355	3
ENSG00000143363	38
ENSG00000143365	0
ENSG00000143367	10
ENSG00000143368	97
ENSG00000143369	13
ENSG00000143373	67
ENSG00000143374	65
ENSG00000143375	10
ENSG00000143376	216
ENSG00000143379	30
ENSG00000143382	3
ENSG00000143384	387
ENSG00000143387	27
ENSG00000143390	83
ENSG00000143393	145
ENSG00000143398	132
ENSG00000143401	644
ENSG00000143409	109
ENSG00000143412	39
ENSG00000143416	191
ENSG00000143418	24
ENSG00000143420	595
ENSG00000143429	4
ENSG00000143434	75
ENSG00000143436	18
ENSG00000143437	69
ENSG00000143442	230
ENSG00000143443	19
ENSG00000143450	4
ENSG00000143452	0
ENSG00000143457	16
ENSG00000143458	318
ENSG00000143469	54
ENSG00000143473	10
ENSG00000143476	5
ENSG00000143479	25
ENSG00000143486	50
ENSG00000143493	25
ENSG00000143494	7
ENSG00000143498	5
ENSG00000143499	24
ENSG00000143502	44
ENSG00000143507	3
ENSG00000143512	0
ENSG00000143514	439
ENSG00000143515	113
ENSG00000143520	1
ENSG00000143536	0
ENSG00000143537	128
ENSG00000143543	48
ENSG00000143545	181
ENSG00000143546	41
ENSG00000143549	458
ENSG00000143552	14
ENSG00000143553	68
ENSG00000143554	0
ENSG00000143556	1
ENSG00000143569	179
ENSG00000143570	1
ENSG00000143575	85
ENSG00000143578	4
ENSG00000143590	63
ENSG00000143595	1
ENSG00000143603	342
ENSG00000143612	358
ENSG00000143614	1
ENSG00000143621	66
ENSG00000143622	43
ENSG00000143624	0
ENSG00000143627	0
ENSG00000143630	0
ENSG00000143631	1
ENSG00000143632	4
ENSG00000143633	37
ENSG00000143641	130
ENSG00000143643	28
ENSG00000143653	107
ENSG00000143669	70
ENSG00000143674	12
ENSG00000143702	0
ENSG00000143727	80
ENSG00000143740	72
ENSG00000143742	348
ENSG00000143748	27
ENSG00000143751	58
ENSG00000143753	145
ENSG00000143756	37
ENSG00000143761	786
ENSG00000143768	0
ENSG00000143771	36
ENSG00000143772	1266
ENSG00000143774	860
ENSG00000143776	977
ENSG00000143786	37
ENSG00000143793	140
ENSG00000143797	301
ENSG00000143799	590
ENSG00000143801	9
ENSG00000143811	211
ENSG00000143815	51
ENSG00000143816	0
ENSG00000143819	364
ENSG00000143839	1
ENSG00000143842	137
ENSG00000143845	46
ENSG00000143847	182
ENSG00000143850	529
ENSG00000143851	9
ENSG00000143858	14
ENSG00000143862	227
ENSG00000143867	10
ENSG00000143869	16
ENSG00000143870	26
ENSG00000143878	1154
ENSG00000143882	2
ENSG00000143889	46
ENSG00000143891	55
ENSG00000143919	59
ENSG00000143921	3
ENSG00000143924	70
ENSG00000143933	1464
ENSG00000143942	2
ENSG00000143947	281
ENSG00000143951	53
ENSG00000143952	47
ENSG00000143954	0
ENSG00000143970	162
ENSG00000143971	15
ENSG00000143977	23
ENSG00000143994	7
ENSG00000143995	38
ENSG00000144010	0
ENSG00000144015	0
ENSG00000144021	382
ENSG00000144026	97
ENSG00000144028	270
ENSG00000144029	266
ENSG00000144031	6
ENSG00000144034	38
ENSG00000144035	0
ENSG00000144036	141
ENSG00000144040	3254
ENSG00000144043	124
ENSG00000144045	4
ENSG00000144048	19
ENSG00000144057	83
ENSG00000144061	54
ENSG00000144063	2
ENSG00000144115	96
ENSG00000144118	214
ENSG00000144119	166
ENSG00000144120	13
ENSG00000144130	0
ENSG00000144134	60
ENSG00000144136	105
ENSG00000144152	15
ENSG00000144158	3
ENSG00000144161	190
ENSG00000144182	15
ENSG00000144188	0
ENSG00000144191	1
ENSG00000144199	30
ENSG00000144214	6
ENSG00000144218	43
ENSG00000144224	751
ENSG00000144227	6
ENSG00000144228	40
ENSG00000144229	1
ENSG00000144230	142
ENSG00000144231	85
ENSG00000144233	50
ENSG00000144278	26
ENSG00000144283	627
ENSG00000144285	133
ENSG00000144290	90
ENSG00000144306	58
ENSG00000144320	100
ENSG00000144331	39
ENSG00000144339	28
ENSG00000144354	6
ENSG00000144355	25
ENSG00000144357	101
ENSG00000144362	1
ENSG00000144366	20
ENSG00000144369	568
ENSG00000144381	433
ENSG00000144395	7
ENSG00000144401	45
ENSG00000144406	250
ENSG00000144407	9
ENSG00000144410	1
ENSG00000144426	39
ENSG00000144445	20
ENSG00000144451	118
ENSG00000144452	1
ENSG00000144455	26
ENSG00000144460	12
ENSG00000144468	21
ENSG00000144476	62
ENSG00000144481	2
ENSG00000144485	600
ENSG00000144488	0
ENSG00000144504	26
ENSG00000144524	99
ENSG00000144535	75
ENSG00000144550	17
ENSG00000144554	3
ENSG00000144559	8
ENSG00000144560	89
ENSG00000144566	183
ENSG00000144567	317
ENSG00000144579	457
ENSG00000144580	79
ENSG00000144583	49
ENSG00000144589	20
ENSG00000144591	42
ENSG00000144596	48
ENSG00000144597	64
ENSG00000144619	33
ENSG00000144635	47
ENSG00000144642	105
ENSG00000144644	0
ENSG00000144645	8
ENSG00000144647	78
ENSG00000144648	5
ENSG00000144649	17
ENSG00000144655	130
ENSG00000144659	63
ENSG00000144668	10
ENSG00000144671	7
ENSG00000144674	2561
ENSG00000144677	318
ENSG00000144681	1
ENSG00000144711	539
ENSG00000144712	22
ENSG00000144713	732
ENSG00000144724	188
ENSG00000144730	187
ENSG00000144736	11
ENSG00000144741	0
ENSG00000144744	56
ENSG00000144746	142
ENSG00000144747	148
ENSG00000144749	9
ENSG00000144771	4
ENSG00000144785	0
ENSG00000144791	18
ENSG00000144792	1
ENSG00000144802	24
ENSG00000144810	39
ENSG00000144815	180
ENSG00000144820	0
ENSG00000144821	26
ENSG00000144824	57
ENSG00000144827	115
ENSG00000144834	232
ENSG00000144837	18
ENSG00000144840	132
ENSG00000144843	13
ENSG00000144847	41
ENSG00000144848	41
ENSG00000144852	2
ENSG00000144857	23
ENSG00000144867	72
ENSG00000144868	68
ENSG00000144891	4
ENSG00000144893	37
ENSG00000144895	68
ENSG00000144908	269
ENSG00000144909	55
ENSG00000144935	32
ENSG00000144959	53
ENSG00000144962	0
ENSG00000145002	1
ENSG00000145012	540
ENSG00000145014	30
ENSG00000145016	48
ENSG00000145020	8
ENSG00000145022	202
ENSG00000145029	0
ENSG00000145040	0
ENSG00000145041	36
ENSG00000145050	32
ENSG00000145063	13
ENSG00000145075	0
ENSG00000145087	135
ENSG00000145088	14
ENSG00000145103	0
ENSG00000145107	0
ENSG00000145113	0
ENSG00000145147	47
ENSG00000145191	54
ENSG00000145192	0
ENSG00000145194	4
ENSG00000145198	412
ENSG00000145214	70
ENSG00000145216	50
ENSG00000145217	7
ENSG00000145220	80
ENSG00000145241	105
ENSG00000145242	12
ENSG00000145244	5
ENSG00000145246	34
ENSG00000145247	23
ENSG00000145248	3
ENSG00000145283	1
ENSG00000145284	1374
ENSG00000145287	0
ENSG00000145293	153
ENSG00000145309	0
ENSG00000145321	0
ENSG00000145331	26
ENSG00000145332	71
ENSG00000145335	88
ENSG00000145337	0
ENSG00000145348	49
ENSG00000145349	80
ENSG00000145354	57
ENSG00000145358	44
ENSG00000145362	1141
ENSG00000145365	5
ENSG00000145375	23
ENSG00000145384	0
ENSG00000145386	3
ENSG00000145388	54
ENSG00000145390	142
ENSG00000145391	172
ENSG00000145414	11
ENSG00000145416	60
ENSG00000145423	8
ENSG00000145425	10
ENSG00000145428	17
ENSG00000145431	67
ENSG00000145439	127
ENSG00000145451	19
ENSG00000145476	133
ENSG00000145491	0
ENSG00000145494	118
ENSG00000145495	488
ENSG00000145506	0
ENSG00000145526	38
ENSG00000145536	8
ENSG00000145545	55
ENSG00000145555	1533
ENSG00000145569	11
ENSG00000145592	1076
ENSG00000145604	30
ENSG00000145623	35
ENSG00000145626	0
ENSG00000145632	101
ENSG00000145642	0
ENSG00000145649	5
ENSG00000145675	659
ENSG00000145681	8
ENSG00000145685	44
ENSG00000145687	64
ENSG00000145692	0
ENSG00000145700	2
ENSG00000145703	3
ENSG00000145708	2
ENSG00000145715	89
ENSG00000145721	155
ENSG00000145723	24
ENSG00000145725	61
ENSG00000145730	87
ENSG00000145734	0
ENSG00000145736	0
ENSG00000145740	44
ENSG00000145741	181
ENSG00000145743	225
ENSG00000145757	0
ENSG00000145777	0
ENSG00000145779	3
ENSG00000145780	63
ENSG00000145781	28
ENSG00000145782	257
ENSG00000145794	102
ENSG00000145808	13
ENSG00000145817	96
ENSG00000145819	337
ENSG00000145824	1173
ENSG00000145826	0
ENSG00000145832	52
ENSG00000145833	604
ENSG00000145835	0
ENSG00000145839	0
ENSG00000145850	0
ENSG00000145860	231
ENSG00000145861	9
ENSG00000145863	1
ENSG00000145864	640
ENSG00000145868	36
ENSG00000145879	0
ENSG00000145882	17
ENSG00000145888	2
ENSG00000145901	120
ENSG00000145907	156
ENSG00000145908	5
ENSG00000145911	42
ENSG00000145912	52
ENSG00000145916	149
ENSG00000145919	79
ENSG00000145920	3538
ENSG00000145934	408
ENSG00000145936	20
ENSG00000145945	48
ENSG00000145949	5
ENSG00000145975	0
ENSG00000145979	23
ENSG00000145982	7
ENSG00000145990	605
ENSG00000145996	18
ENSG00000146001	0
ENSG00000146005	910
ENSG00000146006	39
ENSG00000146007	330
ENSG00000146013	1
ENSG00000146021	85
ENSG00000146038	8
ENSG00000146039	0
ENSG00000146047	0
ENSG00000146049	0
ENSG00000146054	22
ENSG00000146063	499
ENSG00000146066	132
ENSG00000146067	156
ENSG00000146070	1
ENSG00000146072	77
ENSG00000146083	159
ENSG00000146085	81
ENSG00000146090	41
ENSG00000146094	14
ENSG00000146109	27
ENSG00000146112	0
ENSG00000146122	846
ENSG00000146143	9
ENSG00000146147	15
ENSG00000146151	11
ENSG00000146166	0
ENSG00000146192	10
ENSG00000146197	79
ENSG00000146205	8
ENSG00000146215	26
ENSG00000146216	225
ENSG00000146221	3
ENSG00000146223	317
ENSG00000146232	20
ENSG00000146233	1
ENSG00000146242	0
ENSG00000146243	16
ENSG00000146247	1056
ENSG00000146250	49
ENSG00000146263	52
ENSG00000146267	38
ENSG00000146276	0
ENSG00000146278	150
ENSG00000146281	76
ENSG00000146282	31
ENSG00000146285	1
ENSG00000146350	46
ENSG00000146352	84
ENSG00000146360	0
ENSG00000146373	26
ENSG00000146374	9
ENSG00000146376	13
ENSG00000146378	0
ENSG00000146383	0
ENSG00000146385	0
ENSG00000146386	27
ENSG00000146399	0
ENSG00000146409	178
ENSG00000146410	0
ENSG00000146411	8
ENSG00000146414	159
ENSG00000146416	168
ENSG00000146425	52
ENSG00000146426	19
ENSG00000146433	125
ENSG00000146453	2
ENSG00000146457	118
ENSG00000146463	104
ENSG00000146469	13
ENSG00000146476	18
ENSG00000146477	6
ENSG00000146521	2
ENSG00000146530	0
ENSG00000146535	855
ENSG00000146540	636
ENSG00000146555	32
ENSG00000146556	15
ENSG00000146574	0
ENSG00000146576	82
ENSG00000146587	66
ENSG00000146592	68
ENSG00000146618	0
ENSG00000146648	130
ENSG00000146666	0
ENSG00000146670	5
ENSG00000146674	222
ENSG00000146676	347
ENSG00000146677	282
ENSG00000146678	0
ENSG00000146700	20
ENSG00000146701	185
ENSG00000146707	0
ENSG00000146722	0
ENSG00000146729	400
ENSG00000146731	140
ENSG00000146733	70
ENSG00000146755	0
ENSG00000146757	17
ENSG00000146776	33
ENSG00000146802	62
ENSG00000146809	0
ENSG00000146826	48
ENSG00000146828	141
ENSG00000146830	366
ENSG00000146833	115
ENSG00000146834	164
ENSG00000146839	0
ENSG00000146842	19
ENSG00000146856	18
ENSG00000146857	0
ENSG00000146858	1
ENSG00000146859	24
ENSG00000146872	73
ENSG00000146904	0
ENSG00000146909	205
ENSG00000146910	0
ENSG00000146918	18
ENSG00000146926	0
ENSG00000146938	95
ENSG00000146950	45
ENSG00000146955	1
ENSG00000146963	162
ENSG00000146966	170
ENSG00000147003	2
ENSG00000147010	177
ENSG00000147027	219
ENSG00000147036	13
ENSG00000147041	12
ENSG00000147044	77
ENSG00000147050	42
ENSG00000147059	4
ENSG00000147065	475
ENSG00000147081	0
ENSG00000147082	1
ENSG00000147099	148
ENSG00000147100	75
ENSG00000147113	86
ENSG00000147117	0
ENSG00000147118	13
ENSG00000147119	104
ENSG00000147121	22
ENSG00000147123	154
ENSG00000147124	23
ENSG00000147127	22
ENSG00000147130	109
ENSG00000147133	118
ENSG00000147138	3
ENSG00000147140	292
ENSG00000147144	64
ENSG00000147145	5
ENSG00000147155	22
ENSG00000147160	0
ENSG00000147162	146
ENSG00000147164	171
ENSG00000147166	0
ENSG00000147168	8
ENSG00000147174	18
ENSG00000147180	30
ENSG00000147183	0
ENSG00000147202	43
ENSG00000147206	0
ENSG00000147223	0
ENSG00000147224	58
ENSG00000147231	10
ENSG00000147234	16
ENSG00000147246	1
ENSG00000147251	3
ENSG00000147255	14
ENSG00000147256	5
ENSG00000147257	1
ENSG00000147262	0
ENSG00000147274	169
ENSG00000147316	15
ENSG00000147324	11
ENSG00000147364	104
ENSG00000147378	0
ENSG00000147381	0
ENSG00000147383	34
ENSG00000147394	12
ENSG00000147400	169
ENSG00000147403	259
ENSG00000147408	128
ENSG00000147416	171
ENSG00000147419	256
ENSG00000147421	373
ENSG00000147432	0
ENSG00000147434	3
ENSG00000147437	1
ENSG00000147439	11
ENSG00000147443	7
ENSG00000147454	260
ENSG00000147457	128
ENSG00000147459	67
ENSG00000147465	12
ENSG00000147471	175
ENSG00000147475	107
ENSG00000147481	275
ENSG00000147485	1
ENSG00000147488	31
ENSG00000147509	126
ENSG00000147526	1016
ENSG00000147533	59
ENSG00000147535	61
ENSG00000147536	8
ENSG00000147548	458
ENSG00000147570	0
ENSG00000147571	39
ENSG00000147573	0
ENSG00000147576	76
ENSG00000147586	10
ENSG00000147588	4580
ENSG00000147592	17
ENSG00000147596	0
ENSG00000147601	154
ENSG00000147604	64
ENSG00000147606	2
ENSG00000147613	0
ENSG00000147614	0
ENSG00000147642	114
ENSG00000147647	6
ENSG00000147649	540
ENSG00000147650	46
ENSG00000147654	80
ENSG00000147655	21
ENSG00000147669	100
ENSG00000147676	56
ENSG00000147677	202
ENSG00000147679	136
ENSG00000147684	246
ENSG00000147687	13
ENSG00000147689	2
ENSG00000147697	2
ENSG00000147724	21
ENSG00000147753	0
ENSG00000147761	0
ENSG00000147789	59
ENSG00000147799	141
ENSG00000147804	0
ENSG00000147813	0
ENSG00000147852	21
ENSG00000147853	351
ENSG00000147854	52
ENSG00000147862	1190
ENSG00000147869	1
ENSG00000147872	35
ENSG00000147873	0
ENSG00000147874	40
ENSG00000147883	11
ENSG00000147885	0
ENSG00000147889	7
ENSG00000147894	31
ENSG00000147896	2
ENSG00000147905	85
ENSG00000147912	28
ENSG00000147955	92
ENSG00000147996	12
ENSG00000148019	323
ENSG00000148053	5000
ENSG00000148057	55
ENSG00000148082	689
ENSG00000148090	28
ENSG00000148110	121
ENSG00000148120	58
ENSG00000148123	0
ENSG00000148136	0
ENSG00000148143	207
ENSG00000148153	184
ENSG00000148154	49
ENSG00000148156	0
ENSG00000148158	52
ENSG00000148175	378
ENSG00000148180	542
ENSG00000148187	27
ENSG00000148200	37
ENSG00000148204	132
ENSG00000148215	0
ENSG00000148218	459
ENSG00000148219	59
ENSG00000148225	69
ENSG00000148229	166
ENSG00000148248	0
ENSG00000148288	8
ENSG00000148290	0
ENSG00000148291	0
ENSG00000148296	1
ENSG00000148297	0
ENSG00000148300	0
ENSG00000148303	0
ENSG00000148308	110
ENSG00000148331	115
ENSG00000148334	232
ENSG00000148335	17
ENSG00000148337	288
ENSG00000148339	33
ENSG00000148341	741
ENSG00000148343	102
ENSG00000148344	25
ENSG00000148346	0
ENSG00000148356	127
ENSG00000148357	14
ENSG00000148358	213
ENSG00000148362	104
ENSG00000148377	1
ENSG00000148384	62
ENSG00000148386	0
ENSG00000148396	123
ENSG00000148399	39
ENSG00000148400	267
ENSG00000148408	87
ENSG00000148411	1229
ENSG00000148426	14
ENSG00000148429	47
ENSG00000148444	20
ENSG00000148450	151
ENSG00000148459	5
ENSG00000148468	365
ENSG00000148481	28
ENSG00000148482	104
ENSG00000148483	1
ENSG00000148484	99
ENSG00000148488	43
ENSG00000148498	225
ENSG00000148513	4
ENSG00000148516	686
ENSG00000148541	39
ENSG00000148572	16
ENSG00000148584	1
ENSG00000148600	27
ENSG00000148602	0
ENSG00000148604	51
ENSG00000148606	109
ENSG00000148634	197
ENSG00000148655	38
ENSG00000148660	1167
ENSG00000148671	0
ENSG00000148672	1713
ENSG00000148677	5
ENSG00000148680	1
ENSG00000148688	44
ENSG00000148690	353
ENSG00000148700	1896
ENSG00000148702	1
ENSG00000148704	4
ENSG00000148719	94
ENSG00000148730	658
ENSG00000148734	68
ENSG00000148735	1
ENSG00000148737	146
ENSG00000148773	1
ENSG00000148795	5
ENSG00000148798	109
ENSG00000148803	6
ENSG00000148814	54
ENSG00000148824	6
ENSG00000148826	59
ENSG00000148832	1
ENSG00000148834	57
ENSG00000148835	15
ENSG00000148840	29
ENSG00000148841	38
ENSG00000148842	35
ENSG00000148843	113
ENSG00000148848	13
ENSG00000148908	16
ENSG00000148925	45
ENSG00000148926	18
ENSG00000148935	10
ENSG00000148942	8
ENSG00000148943	131
ENSG00000148948	161
ENSG00000148950	19
ENSG00000148965	0
ENSG00000148985	33
ENSG00000149016	58
ENSG00000149021	0
ENSG00000149043	0
ENSG00000149050	20
ENSG00000149054	1
ENSG00000149084	168
ENSG00000149089	24
ENSG00000149090	169
ENSG00000149091	1050
ENSG00000149100	87
ENSG00000149115	236
ENSG00000149124	0
ENSG00000149131	142
ENSG00000149133	0
ENSG00000149136	240
ENSG00000149150	13
ENSG00000149177	104
ENSG00000149179	211
ENSG00000149182	274
ENSG00000149187	966
ENSG00000149196	33
ENSG00000149201	9
ENSG00000149212	727
ENSG00000149218	100
ENSG00000149231	414
ENSG00000149243	11
ENSG00000149256	65
ENSG00000149257	82
ENSG00000149260	61
ENSG00000149262	10
ENSG00000149269	79
ENSG00000149273	626
ENSG00000149289	47
ENSG00000149292	16
ENSG00000149294	866
ENSG00000149295	1
ENSG00000149300	0
ENSG00000149305	34
ENSG00000149308	31
ENSG00000149311	156
ENSG00000149313	75
ENSG00000149328	26
ENSG00000149346	34
ENSG00000149357	278
ENSG00000149380	4
ENSG00000149403	37
ENSG00000149418	4
ENSG00000149428	0
ENSG00000149435	0
ENSG00000149443	0
ENSG00000149451	44
ENSG00000149452	28
ENSG00000149474	64
ENSG00000149476	42
ENSG00000149480	119
ENSG00000149483	41
ENSG00000149485	754
ENSG00000149488	6
ENSG00000149489	127
ENSG00000149499	138
ENSG00000149503	71
ENSG00000149506	4
