gene	count
ENSG00000008710	4003
ENSG00000008735	8804
ENSG00000008838	781
ENSG00000008853	4303
ENSG00000008869	610
ENSG00000008952	11123
ENSG00000008988	2428
ENSG00000009307	6737
ENSG00000009335	974
ENSG00000009413	417
ENSG00000009694	486
ENSG00000009709	158
ENSG00000009724	109
ENSG00000009765	0
ENSG00000009780	346
ENSG00000009790	17
ENSG00000009830	455
ENSG00000009844	991
ENSG00000009950	603
ENSG00000009954	1855
ENSG00000010017	1133
ENSG00000010030	12
ENSG00000010072	106
ENSG00000010165	613
ENSG00000010219	215
ENSG00000010244	1433
ENSG00000010256	2378
ENSG00000010270	514
ENSG00000010278	679
ENSG00000010282	850
ENSG00000010292	253
ENSG00000010295	788
ENSG00000010310	116
ENSG00000010318	125
ENSG00000010319	327
ENSG00000010322	4166
ENSG00000010327	137
ENSG00000010361	224
ENSG00000010379	75
ENSG00000010404	371
ENSG00000010438	314
ENSG00000010539	118
ENSG00000010610	104
ENSG00000010626	299
ENSG00000010671	13
ENSG00000010704	49
ENSG00000010803	502
ENSG00000010810	2376
ENSG00000010818	3564
ENSG00000010932	2
ENSG00000011007	414
ENSG00000011009	423
ENSG00000011021	1959
ENSG00000011028	212
ENSG00000011052	0
ENSG00000011083	2147
ENSG00000011105	450
ENSG00000011114	0
ENSG00000011132	211
ENSG00000011143	136
ENSG00000011198	300
ENSG00000011201	229
ENSG00000011243	489
ENSG00000011258	280
ENSG00000011260	324
ENSG00000011275	1010
ENSG00000011295	1941
ENSG00000011304	427
ENSG00000011332	1970
ENSG00000011347	7225
ENSG00000011376	381
ENSG00000011405	665
ENSG00000011422	26
ENSG00000011426	906
ENSG00000011451	1286
ENSG00000011454	1828
ENSG00000011465	247
ENSG00000011478	334
ENSG00000011485	1167
ENSG00000011523	1056
ENSG00000011566	449
ENSG00000011590	10
ENSG00000011600	84
ENSG00000011638	26
ENSG00000011677	907
ENSG00000012048	79
ENSG00000012061	590
ENSG00000012124	528
ENSG00000012171	2072
ENSG00000012174	339
ENSG00000012211	18
ENSG00000012223	6
ENSG00000012232	2029
ENSG00000012504	0
ENSG00000012660	787
ENSG00000012779	0
ENSG00000012817	1
ENSG00000012822	1925
ENSG00000012963	0
ENSG00000012983	648
ENSG00000013016	3528
ENSG00000013275	0
ENSG00000013288	952
ENSG00000013293	1716
ENSG00000013297	2059
ENSG00000013306	537
ENSG00000013364	372
ENSG00000013374	776
ENSG00000013375	295
ENSG00000013392	365
ENSG00000013441	1082
ENSG00000013503	132
ENSG00000013523	659
ENSG00000013561	1089
ENSG00000013563	116
ENSG00000013573	76
ENSG00000013583	365
ENSG00000013588	5
ENSG00000013619	449
ENSG00000013725	79
ENSG00000013810	115
ENSG00000014123	312
ENSG00000014138	74
ENSG00000014164	221
ENSG00000014216	1335
ENSG00000014257	1
ENSG00000014641	5411
ENSG00000014824	1937
ENSG00000014914	72
ENSG00000014919	430
ENSG00000015133	249
ENSG00000015153	798
ENSG00000015171	2339
ENSG00000015285	48
ENSG00000015413	2
ENSG00000015475	873
ENSG00000015479	142
ENSG00000015520	2
ENSG00000015532	631
ENSG00000015568	0
ENSG00000015592	3275
ENSG00000015676	6426
ENSG00000016082	0
ENSG00000016391	325
ENSG00000016402	37
ENSG00000016490	0
ENSG00000016602	67
ENSG00000016864	436
ENSG00000017260	1310
ENSG00000017427	29
ENSG00000017483	200
ENSG00000017797	3839
ENSG00000018189	5043
ENSG00000018236	4633
ENSG00000018280	41
ENSG00000018408	209
ENSG00000018510	467
ENSG00000018607	10
ENSG00000018610	390
ENSG00000018625	8843
ENSG00000018699	39
ENSG00000018869	30
ENSG00000019102	79
ENSG00000019144	1939
ENSG00000019169	7
ENSG00000019186	15
ENSG00000019485	787
ENSG00000019505	4664
ENSG00000019549	18
ENSG00000019582	1473
ENSG00000019991	50
ENSG00000019995	330
ENSG00000020129	16513
ENSG00000020181	277
ENSG00000020219	0
ENSG00000020256	342
ENSG00000020426	257
ENSG00000020577	820
ENSG00000020633	11
ENSG00000020922	363
ENSG00000021300	9398
ENSG00000021355	113
ENSG00000021461	7
ENSG00000021488	7
ENSG00000021574	571
ENSG00000021645	5899
ENSG00000021762	468
ENSG00000021776	630
ENSG00000021826	54
ENSG00000021852	0
ENSG00000022267	2219
ENSG00000022277	1052
ENSG00000022355	5269
ENSG00000022556	0
ENSG00000022567	1168
ENSG00000022840	1921
ENSG00000022976	123
ENSG00000023041	345
ENSG00000023171	3325
ENSG00000023191	0
ENSG00000023228	2
ENSG00000023287	3705
ENSG00000023318	495
ENSG00000023330	654
ENSG00000023445	58
ENSG00000023516	3239
ENSG00000023572	631
ENSG00000023608	73
ENSG00000023697	86
ENSG00000023734	1509
ENSG00000023839	5
ENSG00000023892	57
ENSG00000023902	1488
ENSG00000023909	359
ENSG00000024048	639
ENSG00000024422	618
ENSG00000024526	14
ENSG00000024862	460
ENSG00000025039	793
ENSG00000025156	284
ENSG00000025293	1207
ENSG00000025423	73
ENSG00000025434	152
ENSG00000025708	56
ENSG00000025770	567
ENSG00000025772	997
ENSG00000025796	1378
ENSG00000025800	2451
ENSG00000026025	677
ENSG00000026036	78
ENSG00000026103	59
ENSG00000026297	756
ENSG00000026508	60
ENSG00000026559	295
ENSG00000026652	1895
ENSG00000026751	2
ENSG00000026950	142
ENSG00000027001	67
ENSG00000027075	87
ENSG00000027644	3
ENSG00000027697	415
ENSG00000027847	383
ENSG00000027869	4
ENSG00000028116	40
ENSG00000028137	120
ENSG00000028203	1047
ENSG00000028277	1031
ENSG00000028310	826
ENSG00000028528	1478
ENSG00000028839	304
ENSG00000029153	382
ENSG00000029363	1951
ENSG00000029364	803
ENSG00000029534	865
ENSG00000029559	2
ENSG00000029639	84
ENSG00000029725	1513
ENSG00000029993	430
ENSG00000030066	13
ENSG00000030110	73
ENSG00000030304	5
ENSG00000030419	65
ENSG00000030582	547
ENSG00000031003	895
ENSG00000031081	213
ENSG00000031691	61
ENSG00000031698	3514
ENSG00000031823	1150
ENSG00000032219	3059
ENSG00000032389	552
ENSG00000032444	1718
ENSG00000032742	165
ENSG00000033011	93
ENSG00000033030	266
ENSG00000033050	480
ENSG00000033100	437
ENSG00000033122	2209
ENSG00000033170	683
ENSG00000033178	597
ENSG00000033327	1718
ENSG00000033627	7350
ENSG00000033800	635
ENSG00000033867	405
ENSG00000034053	133
ENSG00000034152	179
ENSG00000034239	70
ENSG00000034510	5341
ENSG00000034533	99
ENSG00000034677	751
ENSG00000034693	125
ENSG00000034713	2515
ENSG00000034971	0
ENSG00000035115	536
ENSG00000035141	459
ENSG00000035403	407
ENSG00000035499	15
ENSG00000035664	233
ENSG00000035681	315
ENSG00000035687	609
ENSG00000035720	2
ENSG00000035862	3295
ENSG00000035928	629
ENSG00000036054	355
ENSG00000036257	764
ENSG00000036448	9
ENSG00000036473	0
ENSG00000036530	2661
ENSG00000036549	434
ENSG00000036565	6
ENSG00000036672	617
ENSG00000036828	0
ENSG00000037042	1928
ENSG00000037241	115
ENSG00000037280	59
ENSG00000037474	456
ENSG00000037637	637
ENSG00000037749	101
ENSG00000037757	373
ENSG00000037897	67
ENSG00000037965	0
ENSG00000038002	98
ENSG00000038210	68
ENSG00000038219	5935
ENSG00000038274	1402
ENSG00000038295	42
ENSG00000038358	329
ENSG00000038382	2449
ENSG00000038427	254
ENSG00000038532	917
ENSG00000038945	13
ENSG00000039068	33
ENSG00000039123	386
ENSG00000039139	49
ENSG00000039319	487
ENSG00000039523	1829
ENSG00000039537	0
ENSG00000039560	134
ENSG00000039600	4
ENSG00000039650	336
ENSG00000039987	3
ENSG00000040199	770
ENSG00000040275	114
ENSG00000040341	2087
ENSG00000040487	269
ENSG00000040531	170
ENSG00000040608	1542
ENSG00000040633	768
ENSG00000040731	730
ENSG00000040933	2171
ENSG00000041353	771
ENSG00000041357	1042
ENSG00000041515	178
ENSG00000041802	528
ENSG00000041880	363
ENSG00000041982	65
ENSG00000041988	237
ENSG00000042062	34
ENSG00000042088	186
ENSG00000042286	178
ENSG00000042304	0
ENSG00000042317	378
ENSG00000042429	93
ENSG00000042445	653
ENSG00000042493	120
ENSG00000042753	1493
ENSG00000042781	7
ENSG00000042813	5
ENSG00000042832	2
ENSG00000042980	55
ENSG00000043039	21
ENSG00000043093	551
ENSG00000043143	1248
ENSG00000043355	191
ENSG00000043462	118
ENSG00000043514	189
ENSG00000043591	682
ENSG00000044012	0
ENSG00000044090	398
ENSG00000044115	1912
ENSG00000044446	128
ENSG00000044459	70
ENSG00000044524	135
ENSG00000044574	2547
ENSG00000046604	10
ENSG00000046647	148
ENSG00000046651	241
ENSG00000046653	12552
ENSG00000046774	0
ENSG00000046889	483
ENSG00000047056	884
ENSG00000047188	792
ENSG00000047230	116
ENSG00000047249	1935
ENSG00000047315	638
ENSG00000047346	410
ENSG00000047365	1197
ENSG00000047410	687
ENSG00000047457	8
ENSG00000047578	331
ENSG00000047579	437
ENSG00000047597	302
ENSG00000047617	15
ENSG00000047621	458
ENSG00000047634	126
ENSG00000047644	402
ENSG00000047648	70
ENSG00000047662	103
ENSG00000047849	10239
ENSG00000047932	1132
ENSG00000047936	58
ENSG00000048028	247
ENSG00000048052	851
ENSG00000048140	815
ENSG00000048162	163
ENSG00000048342	251
ENSG00000048392	680
ENSG00000048405	157
ENSG00000048462	7
ENSG00000048471	346
ENSG00000048540	5082
ENSG00000048544	485
ENSG00000048545	2
ENSG00000048649	3747
ENSG00000048707	2186
ENSG00000048740	5753
ENSG00000048828	1323
ENSG00000048991	3164
ENSG00000049089	863
ENSG00000049130	440
ENSG00000049167	162
ENSG00000049192	23
ENSG00000049239	590
ENSG00000049245	783
ENSG00000049246	413
ENSG00000049247	2
ENSG00000049249	2
ENSG00000049283	112
ENSG00000049323	93
ENSG00000049449	264
ENSG00000049540	241
ENSG00000049541	242
ENSG00000049618	1835
ENSG00000049656	313
ENSG00000049759	2802
ENSG00000049768	21
ENSG00000049769	1723
ENSG00000049860	312
ENSG00000049883	327
ENSG00000050030	532
ENSG00000050130	368
ENSG00000050165	11447
ENSG00000050327	1
ENSG00000050344	32
ENSG00000050393	686
ENSG00000050405	250
ENSG00000050426	1041
ENSG00000050438	2914
ENSG00000050555	100
ENSG00000050628	71
ENSG00000050730	33
ENSG00000050748	3532
ENSG00000050767	169
ENSG00000050820	77
ENSG00000051009	525
ENSG00000051108	669
ENSG00000051128	297
ENSG00000051180	21
ENSG00000051341	31
ENSG00000051382	1291
ENSG00000051523	144
ENSG00000051596	106
ENSG00000051620	153
ENSG00000051825	255
ENSG00000052126	853
ENSG00000052344	4
ENSG00000052723	456
ENSG00000052749	572
ENSG00000052795	997
ENSG00000052802	1233
ENSG00000052841	684
ENSG00000052850	9
ENSG00000053108	641
ENSG00000053254	930
ENSG00000053328	18
ENSG00000053371	317
ENSG00000053372	987
ENSG00000053438	3458
ENSG00000053501	523
ENSG00000053524	872
ENSG00000053702	332
ENSG00000053747	116
ENSG00000053770	879
ENSG00000053900	371
ENSG00000053918	10
ENSG00000054116	918
ENSG00000054118	2576
ENSG00000054148	666
ENSG00000054179	67
ENSG00000054219	15
ENSG00000054267	2108
ENSG00000054277	162
ENSG00000054282	0
ENSG00000054356	5721
ENSG00000054392	0
ENSG00000054523	8970
ENSG00000054598	114
ENSG00000054611	462
ENSG00000054654	304
ENSG00000054690	1924
ENSG00000054793	10200
ENSG00000054796	0
ENSG00000054803	1042
ENSG00000054938	5
ENSG00000054965	4249
ENSG00000054967	159
ENSG00000054983	535
ENSG00000055044	446
ENSG00000055070	506
ENSG00000055118	712
ENSG00000055130	980
ENSG00000055147	162
ENSG00000055163	6338
ENSG00000055208	756
ENSG00000055211	369
ENSG00000055332	1463
ENSG00000055483	919
ENSG00000055609	1377
ENSG00000055732	5
ENSG00000055813	373
ENSG00000055917	2283
ENSG00000055950	525
ENSG00000055955	25
ENSG00000055957	0
ENSG00000056050	340
ENSG00000056097	1870
ENSG00000056277	64
ENSG00000056291	12
ENSG00000056487	84
ENSG00000056558	160
ENSG00000056586	1217
ENSG00000056736	199
ENSG00000056972	164
ENSG00000056998	177
ENSG00000057019	502
ENSG00000057149	0
ENSG00000057252	148
ENSG00000057294	56
ENSG00000057468	10
ENSG00000057593	62
ENSG00000057608	2575
ENSG00000057657	78
ENSG00000057663	507
ENSG00000057704	334
ENSG00000057757	3116
ENSG00000057935	2013
ENSG00000058056	279
ENSG00000058063	319
ENSG00000058085	6
ENSG00000058091	3703
ENSG00000058262	1305
ENSG00000058272	4439
ENSG00000058335	3254
ENSG00000058404	15510
ENSG00000058453	874
ENSG00000058600	0
ENSG00000058668	2921
ENSG00000058673	3
ENSG00000058729	200
ENSG00000058799	248
ENSG00000058804	209
ENSG00000058866	328
ENSG00000059122	1701
ENSG00000059145	443
ENSG00000059377	52
ENSG00000059378	69
ENSG00000059573	334
ENSG00000059588	1494
ENSG00000059691	778
ENSG00000059728	471
ENSG00000059758	1324
ENSG00000059769	165
ENSG00000059804	1719
ENSG00000059915	10008
ENSG00000060069	215
ENSG00000060138	103
ENSG00000060140	251
ENSG00000060237	4548
ENSG00000060303	0
ENSG00000060339	2000
ENSG00000060491	1730
ENSG00000060558	174
ENSG00000060566	27
ENSG00000060642	156
ENSG00000060656	778
ENSG00000060688	250
ENSG00000060709	1744
ENSG00000060718	261
ENSG00000060749	314
ENSG00000060762	676
ENSG00000060971	476
ENSG00000060982	817
ENSG00000061273	506
ENSG00000061337	1833
ENSG00000061455	14
ENSG00000061492	18
ENSG00000061656	50
ENSG00000061676	3329
ENSG00000061794	601
ENSG00000061918	1460
ENSG00000061936	1064
ENSG00000061938	8443
ENSG00000061987	873
ENSG00000062038	85
ENSG00000062096	35
ENSG00000062194	1845
ENSG00000062282	130
ENSG00000062370	108
ENSG00000062485	1970
ENSG00000062524	58
ENSG00000062582	23
ENSG00000062598	1125
ENSG00000062650	460
ENSG00000062716	855
ENSG00000062725	1251
ENSG00000062822	69
ENSG00000063015	846
ENSG00000063046	2005
ENSG00000063127	21
ENSG00000063169	610
ENSG00000063176	1430
ENSG00000063177	1402
ENSG00000063180	8099
ENSG00000063241	524
ENSG00000063244	2106
ENSG00000063245	5587
ENSG00000063322	2129
ENSG00000063438	14
ENSG00000063515	0
ENSG00000063587	551
ENSG00000063601	587
ENSG00000063660	3747
ENSG00000063761	258
ENSG00000063854	1536
ENSG00000063978	761
ENSG00000064012	44
ENSG00000064042	3866
ENSG00000064102	129
ENSG00000064115	621
ENSG00000064195	6
ENSG00000064199	62
ENSG00000064201	19
ENSG00000064205	15
ENSG00000064218	16
ENSG00000064225	383
ENSG00000064270	68
ENSG00000064300	47
ENSG00000064309	138
ENSG00000064313	253
ENSG00000064393	8824
ENSG00000064419	1036
ENSG00000064489	0
ENSG00000064490	127
ENSG00000064545	242
ENSG00000064547	89
ENSG00000064601	1019
ENSG00000064607	4013
ENSG00000064651	1688
ENSG00000064652	323
ENSG00000064655	64
ENSG00000064666	30
ENSG00000064687	333
ENSG00000064692	86
ENSG00000064703	127
ENSG00000064726	2047
ENSG00000064763	324
ENSG00000064787	6001
ENSG00000064835	2
ENSG00000064886	5
ENSG00000064932	2
ENSG00000064933	273
ENSG00000064961	323
ENSG00000064989	65
ENSG00000064995	314
ENSG00000064999	1011
ENSG00000065000	3204
ENSG00000065029	481
ENSG00000065054	1305
ENSG00000065057	380
ENSG00000065060	290
ENSG00000065135	465
ENSG00000065150	2279
ENSG00000065154	1945
ENSG00000065183	176
ENSG00000065243	368
ENSG00000065268	474
ENSG00000065308	171
ENSG00000065320	114
ENSG00000065325	110
ENSG00000065328	0
ENSG00000065357	222
ENSG00000065361	877
ENSG00000065371	4
ENSG00000065413	272
ENSG00000065427	822
ENSG00000065457	277
ENSG00000065485	35
ENSG00000065491	357
ENSG00000065518	815
ENSG00000065526	1625
ENSG00000065534	649
ENSG00000065548	1719
ENSG00000065559	2388
ENSG00000065600	249
ENSG00000065609	5607
ENSG00000065613	1373
ENSG00000065615	217
ENSG00000065618	24
ENSG00000065621	364
ENSG00000065665	829
ENSG00000065675	214
ENSG00000065717	392
ENSG00000065802	1230
ENSG00000065809	837
ENSG00000065833	414
ENSG00000065882	573
ENSG00000065883	1175
ENSG00000065911	71
ENSG00000065923	1311
ENSG00000065970	433
ENSG00000065978	853
ENSG00000065989	2439
ENSG00000066027	651
ENSG00000066032	3575
ENSG00000066044	903
ENSG00000066056	177
ENSG00000066084	1153
ENSG00000066117	725
ENSG00000066135	379
ENSG00000066136	584
ENSG00000066185	37
ENSG00000066230	107
ENSG00000066248	5421
ENSG00000066279	22
ENSG00000066294	42
ENSG00000066322	803
ENSG00000066336	157
ENSG00000066379	0
ENSG00000066382	467
ENSG00000066405	2
ENSG00000066422	542
ENSG00000066427	694
ENSG00000066455	328
ENSG00000066468	1094
ENSG00000066557	315
ENSG00000066583	205
ENSG00000066629	355
ENSG00000066651	195
ENSG00000066654	888
ENSG00000066697	385
ENSG00000066735	113
ENSG00000066739	1113
ENSG00000066777	729
ENSG00000066813	0
ENSG00000066827	100
ENSG00000066855	94
ENSG00000066923	337
ENSG00000066926	520
ENSG00000066933	1715
ENSG00000067048	1
ENSG00000067057	2708
ENSG00000067064	1697
ENSG00000067066	79
ENSG00000067082	1266
ENSG00000067113	181
ENSG00000067141	1100
ENSG00000067167	459
ENSG00000067177	95
ENSG00000067182	208
ENSG00000067191	3396
ENSG00000067208	417
ENSG00000067221	1428
ENSG00000067225	18031
ENSG00000067248	342
ENSG00000067334	826
ENSG00000067365	167
ENSG00000067369	961
ENSG00000067445	1137
ENSG00000067533	364
ENSG00000067560	3602
ENSG00000067596	455
ENSG00000067601	28
ENSG00000067606	1608
ENSG00000067646	1
ENSG00000067704	753
ENSG00000067715	24959
ENSG00000067798	1072
ENSG00000067829	809
ENSG00000067836	2170
ENSG00000067840	19689
ENSG00000067842	2269
ENSG00000067900	656
ENSG00000067955	220
ENSG00000067992	2168
ENSG00000068001	133
ENSG00000068024	864
ENSG00000068028	238
ENSG00000068078	1640
ENSG00000068079	51
ENSG00000068097	204
ENSG00000068120	586
ENSG00000068137	289
ENSG00000068305	1515
ENSG00000068308	3075
ENSG00000068323	1823
ENSG00000068354	661
ENSG00000068366	1311
ENSG00000068383	864
ENSG00000068394	532
ENSG00000068400	3108
ENSG00000068438	303
ENSG00000068489	125
ENSG00000068615	1960
ENSG00000068650	573
ENSG00000068654	884
ENSG00000068697	1009
ENSG00000068724	341
ENSG00000068745	744
ENSG00000068781	0
ENSG00000068784	80
ENSG00000068796	1403
ENSG00000068831	390
ENSG00000068878	574
ENSG00000068885	561
ENSG00000068903	0
ENSG00000068912	1262
ENSG00000068971	2026
ENSG00000068976	289
ENSG00000068985	0
ENSG00000069011	0
ENSG00000069018	2
ENSG00000069020	1795
ENSG00000069122	495
ENSG00000069188	284
ENSG00000069206	1
ENSG00000069248	477
ENSG00000069275	10610
ENSG00000069329	2830
ENSG00000069345	2091
ENSG00000069399	70
ENSG00000069424	10924
ENSG00000069431	95
ENSG00000069482	17
ENSG00000069493	55
ENSG00000069509	329
ENSG00000069535	1430
ENSG00000069667	506
ENSG00000069696	0
ENSG00000069702	137
ENSG00000069764	0
ENSG00000069812	0
ENSG00000069849	1320
ENSG00000069869	32
ENSG00000069943	78
ENSG00000069956	1217
ENSG00000069966	2432
ENSG00000069974	138
ENSG00000069998	376
ENSG00000070010	267
ENSG00000070018	0
ENSG00000070019	4
ENSG00000070031	0
ENSG00000070047	15
ENSG00000070061	804
ENSG00000070081	597
ENSG00000070087	11962
ENSG00000070159	563
ENSG00000070182	498
ENSG00000070190	7
ENSG00000070193	91
ENSG00000070214	2377
ENSG00000070269	234
ENSG00000070366	299
ENSG00000070367	960
ENSG00000070371	88
ENSG00000070388	124
ENSG00000070404	243
ENSG00000070413	4155
ENSG00000070423	758
ENSG00000070444	947
ENSG00000070476	335
ENSG00000070495	500
ENSG00000070501	224
ENSG00000070526	50
ENSG00000070540	121
ENSG00000070601	119
ENSG00000070610	1678
ENSG00000070614	2222
ENSG00000070669	96
ENSG00000070718	1605
ENSG00000070729	361
ENSG00000070731	3
ENSG00000070748	1
ENSG00000070756	2068
ENSG00000070759	84
ENSG00000070761	593
ENSG00000070770	278
ENSG00000070778	220
ENSG00000070785	293
ENSG00000070808	32341
ENSG00000070814	1245
ENSG00000070831	3064
ENSG00000070882	545
ENSG00000070886	56
ENSG00000070915	1
ENSG00000070950	128
ENSG00000070961	10991
ENSG00000070985	0
ENSG00000071051	1090
ENSG00000071054	6943
ENSG00000071073	902
ENSG00000071082	2771
ENSG00000071127	1203
ENSG00000071189	590
ENSG00000071203	0
ENSG00000071205	77
ENSG00000071242	1890
ENSG00000071243	216
ENSG00000071246	887
ENSG00000071282	88
ENSG00000071462	531
ENSG00000071537	1683
ENSG00000071539	53
ENSG00000071553	4317
ENSG00000071564	357
ENSG00000071575	1542
ENSG00000071626	1385
ENSG00000071655	2241
ENSG00000071677	0
ENSG00000071794	250
ENSG00000071859	748
ENSG00000071889	1118
ENSG00000071894	0
ENSG00000071909	5
ENSG00000071967	197
ENSG00000071991	140
ENSG00000071994	448
ENSG00000072041	615
ENSG00000072042	3004
ENSG00000072062	0
ENSG00000072071	2
ENSG00000072080	0
ENSG00000072110	2177
ENSG00000072121	251
ENSG00000072133	311
ENSG00000072134	651
ENSG00000072135	633
ENSG00000072163	523
ENSG00000072182	170
ENSG00000072195	1775
ENSG00000072201	598
ENSG00000072210	883
ENSG00000072274	874
ENSG00000072310	1137
ENSG00000072315	40
ENSG00000072364	1504
ENSG00000072401	242
ENSG00000072415	649
ENSG00000072422	409
ENSG00000072501	1096
ENSG00000072506	246
ENSG00000072518	2554
ENSG00000072571	7
ENSG00000072609	536
ENSG00000072657	634
ENSG00000072682	155
ENSG00000072694	1
ENSG00000072736	97
ENSG00000072756	236
ENSG00000072778	1633
ENSG00000072786	164
ENSG00000072803	2223
ENSG00000072818	0
ENSG00000072832	3423
ENSG00000072840	26
ENSG00000072849	281
ENSG00000072858	482
ENSG00000072864	0
ENSG00000072952	643
ENSG00000072954	1468
ENSG00000072958	1979
ENSG00000073008	584
ENSG00000073050	298
ENSG00000073060	904
ENSG00000073067	1
ENSG00000073111	35
ENSG00000073146	108
ENSG00000073150	2425
ENSG00000073169	490
ENSG00000073282	6
ENSG00000073331	60
ENSG00000073350	103
ENSG00000073417	521
ENSG00000073464	2732
ENSG00000073536	363
ENSG00000073578	433
ENSG00000073584	209
ENSG00000073598	1
ENSG00000073605	346
ENSG00000073614	877
ENSG00000073670	2448
ENSG00000073711	199
ENSG00000073712	421
ENSG00000073734	1
ENSG00000073737	25
ENSG00000073754	0
ENSG00000073756	137
ENSG00000073792	4
ENSG00000073803	1213
ENSG00000073849	756
